app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Texture Trainer,texture-trainer,Texture recognition,TT089,,Mastering,extended-text,2,Name the specific textural technique and explain how it creates the broader texture. (2),Fugal imitation,,fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices,modules/texture-trainer/audio/TT089.mp3,yes,,,,,,Fugal polyphony,Mastering,,"J. S. Bach — The Well-Tempered Clavier, Book I: Fugue No. 16 in G minor, BWV 861",,Kimiko Ishizaka,"https://commons.wikimedia.org/wiki/File:Kimiko_Ishizaka_-_Bach_-_Well-Tempered_Clavier,_Book_1_-_32_Fugue_No._16_in_G_minor,_BWV_861.ogg",CC0 1.0,Original source extract: 30–41s. Recording performed by Kimiko Ishizaka and released under CC0 1.0 through the Open Well-Tempered Clavier project. Credit is still recommended in EchoAural's source record.
Texture Trainer,texture-trainer,Texture recognition,TT090,,Developing,multiple-choice,1,Identify the texture in the extract. (1),Monophonic,Monophonic | Homophonic | Polyphonic | Unison,monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line,modules/texture-trainer/audio/TT090.mp3,yes,,,,,,Monophonic texture,Developing,,Niccolò Paganini — Caprice No. 5 — Solo violin extract,,"David Hernando Vitores, violin",https://commons.wikimedia.org/wiki/File:Niccol%C3%B2_Paganini_-_Caprice_No.5_-_David_Hernando_Vitores.ogg,CC BY-SA 4.0,Original source extract: 34–45s. Credit David Hernando Vitores; link CC BY-SA 4.0; state that the audio was edited; retain share-alike terms for the adapted clip.
Texture Trainer,texture-trainer,Texture recognition,TT091,,Mastering,short-text,1,Identify the texture. (1),Homophonic,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together,modules/texture-trainer/audio/TT091.mp3,yes,,,,,,Homophonic texture,Mastering,,"W. A. Mozart — Symphony No. 40 in G minor, K.550 — I. Molto allegro",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT093,,Securing,short-text,2,"Describe the texture in two ways, including how the accompaniment supports the principal melody. (2)",Melody and accompaniment,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT093.mp3,yes,,,,,,Melody and accompaniment,Securing,,"W. A. Mozart — Symphony No. 40 in G minor, K.550 — II. Andante",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT095,,Mastering,extended-text,2,"Describe the texture in two ways, including the relationship between the principal line and the supporting parts. (2)",Chordal homophony,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT095.mp3,yes,,,,,,Homophonic chordal texture,Mastering,,"W. A. Mozart — Symphony No. 40 in G minor, K.550 — III. Menuetto",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT097,,Developing,short-text,1,Describe the texture in the extract. (1),Melody and accompaniment,,homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment,modules/texture-trainer/audio/TT097.mp3,yes,,,,,,Homophonic / melody and accompaniment,Developing,,"Pyotr Ilyich Tchaikovsky — Symphony No. 6 in B minor, Op. 74 ‘Pathétique’ — II. Allegro con grazia",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT098,,Mastering,extended-text,2,"Describe the texture in two ways, including the relationship between the principal line and the supporting parts. (2)",Homophonic,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT098.mp3,yes,,,,,,Homophonic texture,Mastering,,"Pyotr Ilyich Tchaikovsky — Symphony No. 6 in B minor, Op. 74 ‘Pathétique’ — III. Allegro molto vivace",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,Review note: rebuilt from eight seconds later in the source clip.
Texture Trainer,texture-trainer,Texture recognition,TT099,,Securing,short-text,1,Which description best matches the relationship between the vocal parts?,Chordal homophony,,The voices move together in chords (chordal homophony). | Homophonic | homorhythmic | chordal texture | Chordal | Four-part chorale | homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | block chords | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homorhythm | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT099.mp3,yes,,,,,,Homophonic,Securing,,"J. S. Bach — Wachet auf, BWV 140 – Chorale 7",,MIT Concert Choir,https://commons.wikimedia.org/wiki/File:Bach_-_cantata_140._7._chorale.ogg,CC BY-SA 2.0,Suggested – audition before release. A deliberately plain first example: focus on the shared rhythm of the four vocal parts.
Texture Trainer,texture-trainer,Texture recognition,TT100,,Mastering,short-text,2,Name the texture and give one reason for your answer.,Chordal homophony,,Homophonic: the choir largely moves together rhythmically to form chords. | Chordal | homorhythmic | Male-voice chordal writing | homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | block chords | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homorhythm | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture | Homophonic: the choir largely moves together rhythmically to form chords. | Chordal | homorhythmic | Clear block-chord sonority | students should not call it monophonic merely because one text is sung. | move together rhythmically | moves together rhythmically | form chords | moving in chords | block chords | parts moving together | parts move together | voices move together | texture changes | texture thickens | solo to chorus | solo to tutti | fuller choral texture | ensemble texture,modules/texture-trainer/audio/TT100.mp3,yes,,,,,,Homophonic,Mastering,,Mozart / choral tradition — Ave verum corpus,,Cwmbach Male Voice Choir,https://commons.wikimedia.org/wiki/File:Ave_verum_Corpus_-_Cwmbach_Male_Voice_Choir.ogg,CC BY-SA 3.0,Review note: skip the first four seconds of the local clip.
Texture Trainer,texture-trainer,Texture recognition,TT101,,Developing,multiple-choice,1,Which term best describes this choral texture?,Monophonic,Monophonic | Homophonic | Polyphonic | Unison,monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line,modules/texture-trainer/audio/TT101.mp3,yes,,,,,,Monophonic texture,Developing,,Traditional hymn — Amazing Grace,,Choir recording on Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amazing_Grace_-_Choir.ogg,CC BY-SA 3.0,Suggested – audition before release. Basic hymn-style example with parts supporting the same text and rhythm.
Texture Trainer,texture-trainer,Texture recognition,TT105,,Developing,multiple-choice,1,Which phrase best describes the texture?,Melody and accompaniment,Melody and accompaniment | Polyphonic | Monophonic | Unison,Melody and accompaniment. | Homophonic | melody-dominated homophony | Melody and accompaniment | Singing melody above broken chords | homophonic | homophony | melody dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homorhythm | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT105.mp3,yes,,,,,,Homophonic,Developing,,"Frédéric Chopin — Nocturne in E-flat major, Op. 9 No. 2",,Musopen collection performer,https://commons.wikimedia.org/wiki/File:Nocturne_Op._9_no._2_in_E_flat_major.mp3,CC0,Suggested – audition before release. Very clear right-hand melody over patterned accompaniment.
Texture Trainer,texture-trainer,Texture recognition,TT108,,Developing,short-text,2,Describe the texture in this extract in two ways. (2),Melody and accompaniment,,homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT108.mp3,yes,,,,,,Homophonic,Developing,,Erik Satie — Gymnopédie No. 3,,Teknopazzo,https://commons.wikimedia.org/wiki/File:Gymnop%C3%A9die_no.3.ogg,CC0,Suggested – audition before release. Simple spacing and slow pace make the layers easy to hear.
Texture Trainer,texture-trainer,Texture recognition,TT109,,Securing,short-text,1,Name the texture heard in this solo-guitar extract.,Melody and accompaniment,,Melody and accompaniment. | Homophonic | melody with arpeggiated accompaniment | Melody and accompaniment | Guitar melody and arpeggios | homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homorhythm | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT109.mp3,yes,,,,,,Homophonic,Securing,,Traditional — Spanish Romance,,Alisa Gladyseva,https://commons.wikimedia.org/wiki/File:Romanza_espa%C3%B1ola.ogg,CC0 1.0 / Free Art Licence,Suggested – audition before release. Important corrective: one performer can create more than one textural layer.
Texture Trainer,texture-trainer,Texture recognition,TT111,,Foundation,multiple-choice,1,What texture is created by the two independent melodic lines?,Polyphonic,Polyphonic | Homophonic | Monophonic,Polyphonic | contrapuntal. | Two-part counterpoint | Two-part writing | Two independent keyboard lines | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts,modules/texture-trainer/audio/TT111.mp3,yes,,,,,,Simple polyphonic,Foundation,,"J. S. Bach — Two-Part Invention No. 8, BWV 779",,Live piano recording,https://commons.wikimedia.org/wiki/File:J.S._Bach's_Invention_8_(BWV_779)_on_piano.ogg,CC0,Suggested – audition before release. Opening entries are clear and lightly scored.
Texture Trainer,texture-trainer,Texture recognition,TT112,,Developing,short-text,2,Give one audible reason why this is polyphonic rather than melody and accompaniment.,Polyphonic,,Both parts have melodic independence and similar importance. | Contrapuntal | two-part writing | Two-part writing | Independent lines on harpsichord | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | Both parts have melodic independence and similar importance. | Contrapuntal | two-part writing | Same compositional idea with a different timbre and later passage | useful discrimination practice. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT112.mp3,yes,,,,,,Simple polyphonic,Developing,,"J. S. Bach — Two-Part Invention No. 8, BWV 779 – harpsichord",,Live harpsichord recording,https://commons.wikimedia.org/wiki/File:J.S._Bach's_Invention_8_(BWV_779)_on_harpsichord.ogg,CC0,Suggested – audition before release. Same compositional idea with a different timbre and later passage; useful discrimination practice.
Texture Trainer,texture-trainer,Texture recognition,TT113,,Developing,multiple-choice,1,Identify the texture.,Imitative texture,Imitative texture | Homophonic | Monophonic | Unison,It is imitated by the second part. | Imitative texture | imitation | Basic imitation | Imitative two-part entries | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts,modules/texture-trainer/audio/TT113.mp3,yes,,,,,,Simple polyphonic,Developing,,J. S. Bach — Two-Part Invention No. 10 in G major,,Jason M. live recording,"https://commons.wikimedia.org/wiki/File:G_Major_-_10th_2-parts_Invention,_Bach.ogg",CC0,Suggested – audition before release. Focus the answer on imitation rather than demanding the term fugue.
Texture Trainer,texture-trainer,Texture recognition,TT114,,Developing,multiple-choice,1,Which option best describes the texture in this extract?,Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,A principal melody is combined with a countermelody. | Two-part texture | duet texture | polyphonic | Countermelody | Two singing-style piano melodies | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | A principal melody is combined with a countermelody. | Two-part texture | duet texture | polyphonic | A gentle example of countermelody without dense Baroque counterpoint. | countermelody | countermelodies | secondary string lines | overlap with the main idea | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT114.mp3,yes,,,,,,Simple polyphonic,Developing,,Felix Mendelssohn — Songs Without Words – Duet,,Commons recording,https://commons.wikimedia.org/wiki/File:Mendelssohn_-_Songs_Without_Words_Duet.ogg,CC BY-SA 4.0,Suggested – audition before release. A gentle example of countermelody without dense Baroque counterpoint.
Texture Trainer,texture-trainer,Texture recognition,TT115,,Developing,multiple-choice,1,Identify the texture.,Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,"They sing independent, overlapping melodic lines, producing polyphony. | Contrapuntal duet | Vocal duet | Two independent vocal melodies | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | They sing independent, overlapping melodic lines, producing polyphony. | Contrapuntal duet | The two timbres help students follow each line separately. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent",modules/texture-trainer/audio/TT115.mp3,yes,,,,,,Simple polyphonic,Developing,,"J. S. Bach — Wachet auf, BWV 140 – Duet",,MIT Concert Choir soloists,https://commons.wikimedia.org/wiki/File:Bach_-_cantata_140._6._duet.ogg,CC BY-SA 2.0,Suggested – audition before release. The two timbres help students follow each line separately.
Texture Trainer,texture-trainer,Texture recognition,TT116,,Developing,multiple-choice,1,Which option best describes the texture in this extract?,Canon,Canon | Homophonic | Heterophonic | Melody and accompaniment,canon | canonic | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries,modules/texture-trainer/audio/TT116.mp3,yes,,,,,,Canon,Developing,,Traditional — Frère Jacques – canon,,Flopinot2012,https://commons.wikimedia.org/wiki/File:Frere_Jacques_-_canon.ogg,CC BY-SA 3.0,Suggested – audition before release. The clearest possible introductory round.
Texture Trainer,texture-trainer,Texture recognition,TT117,,Developing,multiple-choice,1,Identify the textural device.,Canon,Canon | Homophonic | Monophonic | Unison,Each voice enters with the same melody after another voice has begun. | Canon | round | Clear vocal canon | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | Each voice enters with the same melody after another voice has begun. | Canon | round | More sustained than Frère Jacques but still transparent. | imitated | imitation | same melody | subject enters | successive entries | independent voices | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT117.mp3,yes,,,,,,Simple polyphonic,Developing,,Thomas Tallis — Tallis's Canon,,Makemi recording,https://commons.wikimedia.org/wiki/File:Tallis_Canon.ogg,CC BY-SA 3.0 / GFDL,Suggested – audition before release. More sustained than Frère Jacques but still transparent.
Texture Trainer,texture-trainer,Texture recognition,TT118,,Developing,multiple-choice,1,Identify the texture.,Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,They exchange and overlap independent melodic ideas. | Dialogue | imitation | contrapuntal interplay | Two-part | duet writing | Dialogue between two pianos | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | They exchange and overlap independent melodic ideas. | Dialogue | imitation | contrapuntal interplay | Broadens polyphony beyond voices and Bach. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT118.mp3,yes,,,,,,Simple polyphonic,Developing,,"W. A. Mozart — Sonata for Two Pianos in D major, K. 448 – first movement",,Commons live recording,https://commons.wikimedia.org/wiki/File:Mozart_K448.ogg,CC BY-SA 3.0 / GFDL,Suggested – audition before release. Broadens polyphony beyond voices and Bach.
Texture Trainer,texture-trainer,Texture recognition,TT120,,Securing,multiple-choice,1,Identify the texture.,Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,Secondary string lines form countermelodies and overlap with the main idea. | Contrapuntal interplay | polyphonic | Countermelody | concertino interplay | Interweaving string lines | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | Secondary string lines form countermelodies and overlap with the main idea. | Contrapuntal interplay | polyphonic | Use a passage where concertino lines remain individually audible. | countermelody | countermelodies | secondary string lines | overlap with the main idea | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | small group and full ensemble | soloist with orchestra | solo and tutti | concertino and ripieno,modules/texture-trainer/audio/TT120.mp3,yes,,,,,,Simple polyphonic,Securing,,"Arcangelo Corelli — Christmas Concerto, Op. 6 No. 8 – part 1",,Advent Chamber Orchestra,https://commons.wikimedia.org/wiki/File:Corelli_-_Concerto_Grosso_in_G_minor_-_Christmas_Concerto_-_part_1.ogg,CC BY-SA 2.0 / EFF Open Audio,Suggested – audition before release. Use a passage where concertino lines remain individually audible.
Texture Trainer,texture-trainer,Texture recognition,TT121,,Securing,short-text,1,Which texture is created when performers play versions of the same tune at the same time?,Heterophonic,,Heterophonic. | Heterophony | Shared melody with variants | Two players vary one tune | heterophonic | heterophony | heterophonic texture | related versions of a shared melody | related versions of the same melody | decorated versions of a tune | shared melodic framework | shared melodic basis | same tune at the same time | individual ornamentation | stratified heterophony,modules/texture-trainer/audio/TT121.mp3,yes,,,,,,Heterophonic,Securing,,Balinese traditional — Bali xylophone duet,,Two Balinese musicians; thedialogueproject recording,https://commons.wikimedia.org/wiki/File:Bali_xylophone.ogg,CC0,"Suggested – audition before release. A modern, close-miked example. Confirm the selected passage clearly contains simultaneous variants."
